#,Age,Age,Dataset
1621,21,21.001016320610628,BGSP
1622,19,19.001181671361184,BGSP
1623,19,19.001181671361184,BGSP
1624,21,21.001016320610628,BGSP
1625,27,27.00052026835894,BGSP
1626,19,19.000756421889132,BGSP
1627,21,21.001016320610628,BGSP
1628,19,19.001181671361184,BGSP
1629,19,19.000756421889132,BGSP
1630,25,25.000685619109504,BGSP
1631,19,19.001181671361184,BGSP
1632,19,19.001181671361184,BGSP
1633,19,19.000756421889132,BGSP
1634,21,21.001016320610628,BGSP
1635,25,25.000685619109504,BGSP
1636,19,19.001181671361184,BGSP
1637,21,21.000591071138572,BGSP
1638,23,23.00042572038801,BGSP
1639,21,21.001016320610628,BGSP
1640,21,21.000591071138572,BGSP
1641,19,19.001181671361184,BGSP
1642,19,19.001181671361184,BGSP
1643,19,19.001181671361184,BGSP
1644,25,25.00026036963745,BGSP
1645,21,21.001016320610628,BGSP
1646,19,19.001181671361184,BGSP
1647,19,19.001181671361184,BGSP
1648,23,23.000850969860064,BGSP
1649,27,27.00052026835894,BGSP
1650,25,25.000685619109504,BGSP
1651,19,19.001181671361184,BGSP
1652,19,19.001181671361184,BGSP
1653,19,19.000756421889132,BGSP
1654,21,21.001016320610628,BGSP
1655,21,21.001016320610628,BGSP
1656,23,23.00042572038801,BGSP
1657,21,21.001016320610628,BGSP
1658,27,27.00052026835894,BGSP
1659,19,19.001181671361184,BGSP
1660,21,21.001016320610628,BGSP
1661,21,21.000591071138572,BGSP
1662,21,21.001016320610628,BGSP
1663,21,21.001016320610628,BGSP
1664,19,19.001181671361184,BGSP
1665,21,21.001016320610628,BGSP
1666,21,21.000591071138572,BGSP
1667,19,19.001181671361184,BGSP
1668,21,21.000591071138572,BGSP
1669,19,19.001181671361184,BGSP
1670,21,21.001016320610628,BGSP
1671,21,21.000591071138572,BGSP
1672,21,21.001016320610628,BGSP
1673,21,21.001016320610628,BGSP
1674,19,19.001181671361184,BGSP
1675,19,19.001181671361184,BGSP
1676,19,19.001181671361184,BGSP
1677,21,21.000591071138572,BGSP
1678,21,21.001016320610628,BGSP
1679,19,19.000756421889132,BGSP
1680,21,21.001016320610628,BGSP
1681,25,25.000685619109504,BGSP
1682,21,21.001016320610628,BGSP
1683,23,23.000850969860064,BGSP
1684,19,19.001181671361184,BGSP
1685,19,19.000756421889132,BGSP
1686,21,21.001016320610628,BGSP
1687,21,21.001016320610628,BGSP
1688,19,19.001181671361184,BGSP
1689,23,23.00042572038801,BGSP
1690,25,25.00026036963745,BGSP
1691,21,21.000591071138572,BGSP
1692,19,19.000756421889132,BGSP
1693,19,19.000756421889132,BGSP
1694,27,27.00052026835894,BGSP
1695,23,23.000850969860064,BGSP
1696,19,19.000756421889132,BGSP
1697,19,19.001181671361184,BGSP
1698,21,21.000591071138572,BGSP
1699,23,23.00042572038801,BGSP
1700,21,21.001016320610628,BGSP
1701,19,19.001181671361184,BGSP
1702,21,21.001016320610628,BGSP
1703,25,25.000685619109504,BGSP
1704,21,21.000591071138572,BGSP
1705,19,19.001181671361184,BGSP
1706,23,23.00042572038801,BGSP
1707,25,25.00026036963745,BGSP
1708,19,19.001181671361184,BGSP
1709,19,19.000756421889132,BGSP
1710,21,21.000591071138572,BGSP
1711,29,29.00035491760838,BGSP
1712,23,23.00042572038801,BGSP
1713,19,19.001181671361184,BGSP
1714,25,25.000685619109504,BGSP
1715,21,21.001016320610628,BGSP
1716,21,21.001016320610628,BGSP
1717,19,19.000756421889132,BGSP
1718,23,23.00042572038801,BGSP
1719,19,19.000756421889132,BGSP
1720,21,21.001016320610628,BGSP
1721,21,21.001016320610628,BGSP
1722,21,21.001016320610628,BGSP
1723,19,19.001181671361184,BGSP
1724,21,21.000591071138572,BGSP
1725,19,19.001181671361184,BGSP
1726,21,21.000591071138572,BGSP
1727,25,25.000685619109504,BGSP
1728,21,21.001016320610628,BGSP
1729,19,19.001181671361184,BGSP
1730,27,27.00009501888689,BGSP
1731,21,21.000591071138572,BGSP
1732,29,28.99992966813633,BGSP
1733,23,23.00042572038801,BGSP
1734,27,27.00052026835894,BGSP
1735,21,21.000591071138572,BGSP
1736,19,19.001181671361184,BGSP
1737,31,31.00018956685782,BGSP
1738,19,19.001181671361184,BGSP
1739,23,23.000850969860064,BGSP
1740,19,19.001181671361184,BGSP
1741,19,19.001181671361184,BGSP
1742,23,23.00042572038801,BGSP
1743,21,21.000591071138572,BGSP
1744,19,19.000756421889132,BGSP
1745,21,21.001016320610628,BGSP
1746,21,21.000591071138572,BGSP
1747,21,21.001016320610628,BGSP
1748,23,23.00042572038801,BGSP
1749,25,25.000685619109504,BGSP
1750,21,21.001016320610628,BGSP
1751,25,25.000685619109504,BGSP
1752,19,19.001181671361184,BGSP
1753,21,21.000591071138572,BGSP
1754,21,21.000591071138572,BGSP
1755,21,21.001016320610628,BGSP
1756,21,21.000591071138572,BGSP
1757,21,21.001016320610628,BGSP
1758,21,21.000591071138572,BGSP
1759,21,21.000591071138572,BGSP
1760,25,25.00026036963745,BGSP
1761,19,19.001181671361184,BGSP
1762,19,19.001181671361184,BGSP
1763,21,21.000591071138572,BGSP
1764,19,19.001181671361184,BGSP
1765,21,21.001016320610628,BGSP
1766,19,19.000756421889132,BGSP
1767,35,34.99943361588465,BGSP
1768,21,21.000591071138572,BGSP
1769,21,21.001016320610628,BGSP
1770,19,19.000756421889132,BGSP
1771,23,23.000850969860064,BGSP
1772,19,19.000756421889132,BGSP
1773,19,19.001181671361184,BGSP
1774,19,19.001181671361184,BGSP
1775,21,21.001016320610628,BGSP
1776,25,25.000685619109504,BGSP
1777,19,19.000756421889132,BGSP
1778,23,23.000850969860064,BGSP
1779,19,19.000756421889132,BGSP
1780,21,21.001016320610628,BGSP
1781,19,19.001181671361184,BGSP
1782,21,21.001016320610628,BGSP
1783,19,19.000756421889132,BGSP
1784,31,30.999764317385768,BGSP
1785,19,19.000756421889132,BGSP
1786,21,21.001016320610628,BGSP
1787,19,19.000756421889132,BGSP
1788,23,23.000850969860064,BGSP
1789,19,19.001181671361184,BGSP
1790,19,19.001181671361184,BGSP
1791,19,19.000756421889132,BGSP
1792,19,19.000756421889132,BGSP
1793,21,21.000591071138572,BGSP
1794,23,23.000850969860064,BGSP
1795,27,27.00052026835894,BGSP
1796,23,23.000850969860064,BGSP
1797,21,21.001016320610628,BGSP
1798,25,25.00026036963745,BGSP
1799,25,25.000685619109504,BGSP
1800,27,27.00052026835894,BGSP
1801,21,21.001016320610628,BGSP
1802,19,19.001181671361184,BGSP
1803,19,19.000756421889132,BGSP
1804,19,19.001181671361184,BGSP
1805,21,21.001016320610628,BGSP
1806,23,23.00042572038801,BGSP
1807,19,19.001181671361184,BGSP
1808,19,19.001181671361184,BGSP
1809,21,21.001016320610628,BGSP
1810,21,21.000591071138572,BGSP
1811,21,21.001016320610628,BGSP
1812,19,19.001181671361184,BGSP
1813,31,30.999764317385768,BGSP
1814,21,21.001016320610628,BGSP
1815,23,23.00042572038801,BGSP
1816,19,19.001181671361184,BGSP
1817,31,30.999764317385768,BGSP
1818,19,19.001181671361184,BGSP
1819,25,25.000685619109504,BGSP
1820,19,19.000756421889132,BGSP
1821,25,25.00026036963745,BGSP
1822,21,21.000591071138572,BGSP
1823,23,23.000850969860064,BGSP
1824,19,19.001181671361184,BGSP
1825,23,23.00042572038801,BGSP
1826,19,19.000756421889132,BGSP
1827,21,21.001016320610628,BGSP
1828,23,23.000850969860064,BGSP
1829,19,19.000756421889132,BGSP
1830,19,19.000756421889132,BGSP
1831,23,23.00042572038801,BGSP
1832,23,23.000850969860064,BGSP
1833,29,28.99992966813633,BGSP
1834,31,30.999764317385768,BGSP
1835,23,23.00042572038801,BGSP
1836,19,19.001181671361184,BGSP
1837,19,19.001181671361184,BGSP
1838,25,25.000685619109504,BGSP
1839,19,19.001181671361184,BGSP
1840,21,21.000591071138572,BGSP
1841,21,21.000591071138572,BGSP
1842,21,21.000591071138572,BGSP
1843,19,19.001181671361184,BGSP
1844,21,21.001016320610628,BGSP
1845,19,19.001181671361184,BGSP
1846,19,19.001181671361184,BGSP
1847,21,21.001016320610628,BGSP
1848,19,19.000756421889132,BGSP
1849,19,19.000756421889132,BGSP
1850,21,21.000591071138572,BGSP
1851,19,19.001181671361184,BGSP
1852,21,21.000591071138572,BGSP
1853,19,19.001181671361184,BGSP
1854,23,23.000850969860064,BGSP
1855,19,19.001181671361184,BGSP
1856,23,23.000850969860064,BGSP
1857,23,23.00042572038801,BGSP
1858,19,19.001181671361184,BGSP
1859,21,21.001016320610628,BGSP
1860,19,19.001181671361184,BGSP
1861,19,19.000756421889132,BGSP
1862,23,23.000850969860064,BGSP
1863,19,19.001181671361184,BGSP
1864,19,19.001181671361184,BGSP
1865,19,19.001181671361184,BGSP
1866,19,19.000756421889132,BGSP
1867,21,21.001016320610628,BGSP
1868,21,21.001016320610628,BGSP
1869,19,19.000756421889132,BGSP
1870,21,21.000591071138572,BGSP
1871,19,19.001181671361184,BGSP
1872,19,19.000756421889132,BGSP
1873,23,23.00042572038801,BGSP
1874,25,25.000685619109504,BGSP
1875,21,21.001016320610628,BGSP
1876,23,23.00042572038801,BGSP
1877,23,23.000850969860064,BGSP
1878,21,21.001016320610628,BGSP
1879,19,19.000756421889132,BGSP
1880,19,19.001181671361184,BGSP
1881,19,19.001181671361184,BGSP
1882,21,21.000591071138572,BGSP
1883,19,19.000756421889132,BGSP
1884,23,23.000850969860064,BGSP
1885,19,19.001181671361184,BGSP
1886,33,32.999598966635205,BGSP
1887,19,19.000756421889132,BGSP
1888,21,21.001016320610628,BGSP
1889,19,19.000756421889132,BGSP
1890,21,21.001016320610628,BGSP
1891,19,19.001181671361184,BGSP
1892,23,23.000850969860064,BGSP
1893,19,19.001181671361184,BGSP
1894,29,29.00035491760838,BGSP
1895,19,19.000756421889132,BGSP
1896,23,23.000850969860064,BGSP
1897,19,19.000756421889132,BGSP
1898,19,19.001181671361184,BGSP
1899,21,21.000591071138572,BGSP
1900,23,23.00042572038801,BGSP
1901,21,21.001016320610628,BGSP
1902,21,21.001016320610628,BGSP
1903,19,19.000756421889132,BGSP
1904,19,19.001181671361184,BGSP
1905,21,21.000591071138572,BGSP
1906,23,23.000850969860064,BGSP
1907,19,19.000756421889132,BGSP
1908,21,21.001016320610628,BGSP
1909,21,21.001016320610628,BGSP
1910,21,21.001016320610628,BGSP
1911,23,23.000850969860064,BGSP
1912,19,19.000756421889132,BGSP
1913,21,21.000591071138572,BGSP
1914,21,21.000591071138572,BGSP
1915,23,23.000850969860064,BGSP
1916,19,19.001181671361184,BGSP
1917,21,21.001016320610628,BGSP
1918,19,19.001181671361184,BGSP
1919,23,23.000850969860064,BGSP
1920,19,19.001181671361184,BGSP
1921,23,23.000850969860064,BGSP
1922,25,25.000685619109504,BGSP
1923,31,30.999764317385768,BGSP
1924,21,21.001016320610628,BGSP
1925,19,19.000756421889132,BGSP
1926,23,23.00042572038801,BGSP
1927,19,19.000756421889132,BGSP
1928,35,34.9998588653567,BGSP
1929,21,21.001016320610628,BGSP
1930,19,19.001181671361184,BGSP
1931,21,21.001016320610628,BGSP
1932,19,19.000756421889132,BGSP
1933,21,21.001016320610628,BGSP
1934,21,21.001016320610628,BGSP
1935,23,23.000850969860064,BGSP
1936,19,19.001181671361184,BGSP
1937,19,19.001181671361184,BGSP
1938,21,21.001016320610628,BGSP
1939,21,21.001016320610628,BGSP
1940,21,21.001016320610628,BGSP
1941,21,21.000591071138572,BGSP
1942,23,23.00042572038801,BGSP
1943,21,21.001016320610628,BGSP
1944,21,21.000591071138572,BGSP
1945,19,19.000756421889132,BGSP
1946,19,19.000756421889132,BGSP
1947,21,21.001016320610628,BGSP
1948,19,19.001181671361184,BGSP
1949,21,21.001016320610628,BGSP
1950,19,19.000756421889132,BGSP
1951,19,19.001181671361184,BGSP
1952,19,19.001181671361184,BGSP
1953,19,19.000756421889132,BGSP
1954,23,23.000850969860064,BGSP
1955,19,19.001181671361184,BGSP
1956,19,19.000756421889132,BGSP
1957,21,21.001016320610628,BGSP
1958,27,27.00052026835894,BGSP
1959,21,21.000591071138572,BGSP
1960,19,19.001181671361184,BGSP
1961,21,21.000591071138572,BGSP
1962,19,19.001181671361184,BGSP
1963,23,23.000850969860064,BGSP
1964,21,21.001016320610628,BGSP
1965,21,21.001016320610628,BGSP
1966,21,21.000591071138572,BGSP
1967,19,19.000756421889132,BGSP
1968,19,19.000756421889132,BGSP
1969,23,23.00042572038801,BGSP
1970,19,19.001181671361184,BGSP
1971,21,21.001016320610628,BGSP
1972,21,21.001016320610628,BGSP
1973,23,23.00042572038801,BGSP
1974,21,21.001016320610628,BGSP
1975,25,25.00026036963745,BGSP
1976,23,23.00042572038801,BGSP
1977,21,21.001016320610628,BGSP
1978,21,21.000591071138572,BGSP
1979,19,19.001181671361184,BGSP
1980,23,23.000850969860064,BGSP
1981,21,21.001016320610628,BGSP
1982,23,23.00042572038801,BGSP
1983,21,21.000591071138572,BGSP
1984,23,23.00042572038801,BGSP
1985,25,25.000685619109504,BGSP
1986,19,19.000756421889132,BGSP
1987,23,23.000850969860064,BGSP
1988,23,23.000850969860064,BGSP
1989,19,19.001181671361184,BGSP
1990,21,21.000591071138572,BGSP
1991,25,25.000685619109504,BGSP
1992,21,21.000591071138572,BGSP
1993,19,19.000756421889132,BGSP
1994,25,25.000685619109504,BGSP
1995,23,23.00042572038801,BGSP
1996,21,21.001016320610628,BGSP
1997,21,21.000591071138572,BGSP
1998,21,21.001016320610628,BGSP
1999,21,21.000591071138572,BGSP
2000,21,21.000591071138572,BGSP
2001,25,25.00026036963745,BGSP
2002,19,19.001181671361184,BGSP
2003,19,19.001181671361184,BGSP
2004,23,23.00042572038801,BGSP
2005,21,21.001016320610628,BGSP
2006,19,19.000756421889132,BGSP
2007,21,21.000591071138572,BGSP
2008,19,19.001181671361184,BGSP
2009,21,21.000591071138572,BGSP
2010,21,21.001016320610628,BGSP
2011,21,21.001016320610628,BGSP
2012,23,23.00042572038801,BGSP
2013,21,21.001016320610628,BGSP
2014,19,19.001181671361184,BGSP
2015,21,21.001016320610628,BGSP
2016,25,25.00026036963745,BGSP
2017,25,25.00026036963745,BGSP
2018,33,32.999598966635205,BGSP
2019,29,28.99992966813633,BGSP
2020,19,19.000756421889132,BGSP
2021,21,21.000591071138572,BGSP
2022,19,19.000756421889132,BGSP
2023,31,30.999764317385768,BGSP
2024,27,27.00052026835894,BGSP
2025,19,19.001181671361184,BGSP
2026,23,23.000850969860064,BGSP
2027,21,21.000591071138572,BGSP
2028,19,19.000756421889132,BGSP
2029,19,19.001181671361184,BGSP
2030,21,21.001016320610628,BGSP
2031,19,19.001181671361184,BGSP
2032,21,21.000591071138572,BGSP
2033,21,21.000591071138572,BGSP
2034,21,21.000591071138572,BGSP
2035,27,27.00009501888689,BGSP
2036,21,21.001016320610628,BGSP
2037,19,19.001181671361184,BGSP
2038,23,23.00042572038801,BGSP
2039,19,19.000756421889132,BGSP
2040,21,21.001016320610628,BGSP
2041,19,19.000756421889132,BGSP
2042,25,25.000685619109504,BGSP
2043,21,21.000591071138572,BGSP
2044,21,21.000591071138572,BGSP
2045,19,19.000756421889132,BGSP
2046,21,21.000591071138572,BGSP
2047,23,23.000850969860064,BGSP
2048,19,19.001181671361184,BGSP
2049,27,27.00052026835894,BGSP
2050,19,19.001181671361184,BGSP
2051,21,21.000591071138572,BGSP
2052,21,21.001016320610628,BGSP
2053,19,19.001181671361184,BGSP
2054,23,23.00042572038801,BGSP
2055,23,23.000850969860064,BGSP
2056,23,23.00042572038801,BGSP
2057,27,27.00052026835894,BGSP
2058,21,21.001016320610628,BGSP
2059,25,25.00026036963745,BGSP
2060,21,21.000591071138572,BGSP
2061,19,19.000756421889132,BGSP
2062,25,25.000685619109504,BGSP
2063,19,19.001181671361184,BGSP
2064,27,27.00052026835894,BGSP
2065,23,23.000850969860064,BGSP
2066,21,21.000591071138572,BGSP
2067,35,34.99943361588465,BGSP
2068,21,21.001016320610628,BGSP
2069,19,19.001181671361184,BGSP
2070,21,21.000591071138572,BGSP
2071,19,19.000756421889132,BGSP
2072,19,19.000756421889132,BGSP
2073,19,19.000756421889132,BGSP
2074,23,23.00042572038801,BGSP
2075,21,21.001016320610628,BGSP
2076,19,19.001181671361184,BGSP
2077,19,19.000756421889132,BGSP
2078,21,21.000591071138572,BGSP
2079,23,23.00042572038801,BGSP
2080,23,23.000850969860064,BGSP
2081,19,19.001181671361184,BGSP
2082,21,21.000591071138572,BGSP
2083,21,21.001016320610628,BGSP
2084,19,19.000756421889132,BGSP
2085,31,30.999764317385768,BGSP
2086,21,21.001016320610628,BGSP
2087,19,19.001181671361184,BGSP
2088,21,21.000591071138572,BGSP
2089,19,19.001181671361184,BGSP
2090,19,19.001181671361184,BGSP
2091,21,21.000591071138572,BGSP
2092,21,21.001016320610628,BGSP
2093,33,33.00002421610726,BGSP
2094,25,25.00026036963745,BGSP
2095,19,19.000756421889132,BGSP
2096,21,21.001016320610628,BGSP
2097,19,19.000756421889132,BGSP
2098,25,25.000685619109504,BGSP
2099,23,23.000850969860064,BGSP
2100,19,19.000756421889132,BGSP
2101,19,19.001181671361184,BGSP
2102,21,21.000591071138572,BGSP
2103,19,19.001181671361184,BGSP
2104,25,25.00026036963745,BGSP
2105,23,23.00042572038801,BGSP
2106,21,21.000591071138572,BGSP
2107,19,19.000756421889132,BGSP
2108,19,19.000756421889132,BGSP
2109,19,19.001181671361184,BGSP
2110,19,19.001181671361184,BGSP
2111,25,25.000685619109504,BGSP
2112,21,21.001016320610628,BGSP
2113,21,21.000591071138572,BGSP
2114,21,21.001016320610628,BGSP
2115,27,27.00009501888689,BGSP
2116,19,19.001181671361184,BGSP
2117,21,21.001016320610628,BGSP
2118,19,19.001181671361184,BGSP
2119,31,30.999764317385768,BGSP
2120,21,21.000591071138572,BGSP
2121,19,19.000756421889132,BGSP
2122,29,29.00035491760838,BGSP
2123,19,19.001181671361184,BGSP
2124,19,19.001181671361184,BGSP
2125,23,23.000850969860064,BGSP
2126,29,29.00035491760838,BGSP
2127,21,21.001016320610628,BGSP
2128,25,25.00026036963745,BGSP
2129,21,21.001016320610628,BGSP
2130,21,21.001016320610628,BGSP
2131,19,19.001181671361184,BGSP
2132,23,23.000850969860064,BGSP
2133,19,19.000756421889132,BGSP
2134,25,25.000685619109504,BGSP
2135,19,19.000756421889132,BGSP
2136,21,21.000591071138572,BGSP
2137,19,19.000756421889132,BGSP
2138,23,23.00042572038801,BGSP
2139,21,21.000591071138572,BGSP
2140,21,21.001016320610628,BGSP
2141,21,21.001016320610628,BGSP
2142,23,23.000850969860064,BGSP
2143,25,25.000685619109504,BGSP
2144,25,25.000685619109504,BGSP
2145,19,19.000756421889132,BGSP
2146,23,23.000850969860064,BGSP
2147,23,23.00042572038801,BGSP
2148,19,19.000756421889132,BGSP
2149,19,19.000756421889132,BGSP
2150,25,25.00026036963745,BGSP
2151,19,19.000756421889132,BGSP
2152,21,21.001016320610628,BGSP
2153,23,23.000850969860064,BGSP
2154,23,23.000850969860064,BGSP
2155,19,19.000756421889132,BGSP
2156,23,23.000850969860064,BGSP
2157,19,19.001181671361184,BGSP
2158,21,21.001016320610628,BGSP
2159,19,19.001181671361184,BGSP
2160,25,25.00026036963745,BGSP
2161,23,23.00042572038801,BGSP
2162,23,23.000850969860064,BGSP
2163,21,21.000591071138572,BGSP
2164,19,19.001181671361184,BGSP
2165,19,19.000756421889132,BGSP
2166,25,25.000685619109504,BGSP
2167,19,19.001181671361184,BGSP
2168,21,21.001016320610628,BGSP
2169,19,19.001181671361184,BGSP
2170,19,19.001181671361184,BGSP
2171,23,23.000850969860064,BGSP
2172,29,29.00035491760838,BGSP
2173,23,23.00042572038801,BGSP
2174,21,21.001016320610628,BGSP
2175,21,21.000591071138572,BGSP
2176,23,23.00042572038801,BGSP
2177,19,19.001181671361184,BGSP
2178,21,21.001016320610628,BGSP
2179,19,19.000756421889132,BGSP
2180,25,25.000685619109504,BGSP
2181,27,27.00009501888689,BGSP
2182,33,33.00002421610726,BGSP
2183,21,21.001016320610628,BGSP
2184,21,21.001016320610628,BGSP
2185,19,19.001181671361184,BGSP
2186,21,21.001016320610628,BGSP
2187,23,23.000850969860064,BGSP
2188,19,19.001181671361184,BGSP
2189,19,19.000756421889132,BGSP
2190,25,25.00026036963745,BGSP
2191,23,23.000850969860064,BGSP
2192,19,19.001181671361184,BGSP
2193,19,19.000756421889132,BGSP
2194,23,23.000850969860064,BGSP
2195,21,21.001016320610628,BGSP
2196,21,21.000591071138572,BGSP
2197,23,23.000850969860064,BGSP
2198,21,21.001016320610628,BGSP
2199,19,19.001181671361184,BGSP
2200,19,19.001181671361184,BGSP
2201,19,19.001181671361184,BGSP
2202,21,21.001016320610628,BGSP
2203,19,19.000756421889132,BGSP
2204,19,19.000756421889132,BGSP
2205,19,19.001181671361184,BGSP
2206,25,25.00026036963745,BGSP
2207,25,25.000685619109504,BGSP
2208,21,21.000591071138572,BGSP
2209,19,19.001181671361184,BGSP
2210,23,23.00042572038801,BGSP
2211,29,29.00035491760838,BGSP
2212,21,21.000591071138572,BGSP
2213,25,25.000685619109504,BGSP
2214,19,19.000756421889132,BGSP
2215,19,19.000756421889132,BGSP
2216,19,19.001181671361184,BGSP
2217,19,19.001181671361184,BGSP
2218,27,27.00009501888689,BGSP
2219,21,21.001016320610628,BGSP
2220,19,19.001181671361184,BGSP
2221,21,21.001016320610628,BGSP
2222,19,19.001181671361184,BGSP
2223,19,19.000756421889132,BGSP
2224,25,25.000685619109504,BGSP
2225,23,23.000850969860064,BGSP
2226,21,21.001016320610628,BGSP
2227,23,23.000850969860064,BGSP
2228,19,19.001181671361184,BGSP
2229,19,19.001181671361184,BGSP
2230,19,19.000756421889132,BGSP
2231,21,21.000591071138572,BGSP
2232,29,28.99992966813633,BGSP
2233,23,23.00042572038801,BGSP
2234,21,21.000591071138572,BGSP
2235,21,21.000591071138572,BGSP
2236,19,19.001181671361184,BGSP
2237,23,23.00042572038801,BGSP
2238,21,21.000591071138572,BGSP
2239,21,21.001016320610628,BGSP
2240,21,21.000591071138572,BGSP
2241,19,19.001181671361184,BGSP
2242,25,25.000685619109504,BGSP
2243,21,21.001016320610628,BGSP
2244,23,23.000850969860064,BGSP
2245,21,21.001016320610628,BGSP
2246,23,23.000850969860064,BGSP
2247,19,19.001181671361184,BGSP
2248,21,21.001016320610628,BGSP
2249,23,23.00042572038801,BGSP
2250,21,21.001016320610628,BGSP
2251,23,23.000850969860064,BGSP
2252,25,25.000685619109504,BGSP
2253,21,21.000591071138572,BGSP
2254,21,21.000591071138572,BGSP
2255,27,27.00052026835894,BGSP
2256,23,23.000850969860064,BGSP
2257,21,21.000591071138572,BGSP
2258,23,23.000850969860064,BGSP
2259,19,19.000756421889132,BGSP
2260,19,19.001181671361184,BGSP
2261,19,19.001181671361184,BGSP
2262,19,19.001181671361184,BGSP
2263,27,27.00052026835894,BGSP
2264,19,19.000756421889132,BGSP
2265,29,28.99992966813633,BGSP
2266,21,21.001016320610628,BGSP
2267,23,23.000850969860064,BGSP
2268,19,19.001181671361184,BGSP
2269,27,27.00052026835894,BGSP
2270,21,21.001016320610628,BGSP
2271,29,29.00035491760838,BGSP
2272,19,19.001181671361184,BGSP
2273,21,21.000591071138572,BGSP
2274,19,19.001181671361184,BGSP
2275,23,23.000850969860064,BGSP
2276,19,19.001181671361184,BGSP
2277,19,19.001181671361184,BGSP
2278,25,25.00026036963745,BGSP
2279,23,23.00042572038801,BGSP
2280,19,19.001181671361184,BGSP
2281,21,21.001016320610628,BGSP
2282,21,21.000591071138572,BGSP
2283,19,19.001181671361184,BGSP
2284,19,19.001181671361184,BGSP
2285,25,25.000685619109504,BGSP
2286,25,25.000685619109504,BGSP
2287,27,27.00052026835894,BGSP
2288,21,21.000591071138572,BGSP
2289,25,25.00026036963745,BGSP
2290,21,21.001016320610628,BGSP
2291,19,19.000756421889132,BGSP
2292,23,23.00042572038801,BGSP
2293,21,21.001016320610628,BGSP
2294,19,19.001181671361184,BGSP
2295,27,27.00052026835894,BGSP
2296,19,19.001181671361184,BGSP
2297,19,19.000756421889132,BGSP
2298,19,19.000756421889132,BGSP
2299,21,21.000591071138572,BGSP
2300,21,21.000591071138572,BGSP
2301,19,19.000756421889132,BGSP
2302,19,19.000756421889132,BGSP
2303,23,23.00042572038801,BGSP
2304,21,21.000591071138572,BGSP
2305,23,23.000850969860064,BGSP
2306,19,19.000756421889132,BGSP
2307,21,21.000591071138572,BGSP
2308,25,25.000685619109504,BGSP
2309,23,23.00042572038801,BGSP
2310,19,19.000756421889132,BGSP
2311,27,27.00052026835894,BGSP
2312,21,21.001016320610628,BGSP
2313,23,23.00042572038801,BGSP
2314,25,25.00026036963745,BGSP
2315,21,21.000591071138572,BGSP
2316,19,19.000756421889132,BGSP
2317,21,21.001016320610628,BGSP
2318,66.42,66.41683595559334,DLBS
2319,73.29,73.28669322523722,DLBS
2320,30.47,30.469808135334667,DLBS
2321,30.74,30.73978581298334,DLBS
2322,35.36,35.3598291022216,DLBS
2323,77.51,77.50634433515354,DLBS
2324,71.29,71.28643332651573,DLBS
2325,76.45,76.44643197105134,DLBS
2326,55.26,55.258183862253524,DLBS
2327,71.34,71.33642919274696,DLBS
2328,80.65,80.64608473447517,DLBS
2329,53.34,53.338342598974066,DLBS
2330,30.26,30.26025074663553,DLBS
2331,65.23,65.22735958876198,DLBS
2332,67.83,67.82714463278624,DLBS
2333,34.81,34.80987457367801,DLBS
2334,31.98,31.980108544990046,DLBS
2335,61.27,61.2676869832481,DLBS
2336,69.81,69.8069809355432,DLBS
2337,59.73,59.72781430332602,DLBS
2338,57.48,57.4780003229204,DLBS
2339,85.66,85.655670530845,DLBS
2340,23.15,23.150413319081718,DLBS
2341,64.17,64.16702197518772,DLBS
2342,49.82,49.818633616295045,DLBS
2343,83.73,83.72540484484725,DLBS
2344,29.84,29.840285470293146,DLBS
2345,60.01,60.00736590474888,DLBS
2346,75.42,75.41609187721582,DLBS
2347,70.7,70.69648210498714,DLBS
2348,43.21,43.20918010052566,DLBS
2349,56.36,56.35809291934072,DLBS
2350,66.63,66.62681859376454,DLBS
2351,71.2,71.19686601677155,DLBS
2352,54.03,54.02828555296512,DLBS
2353,55.56,55.557733810168884,DLBS
2354,60.87,60.8677200533982,DLBS
2355,26.02,26.020176040754663,DLBS
2356,24.49,24.4907277835509,DLBS
2357,22.82,22.820865851427616,DLBS
2358,23.53,23.530807151911166,DLBS
2359,29.58,29.580306965890717,DLBS
2360,79.65,79.64574216037838,DLBS
2361,62.67,62.6675712377227,DLBS
2362,22.88,22.880860890905097,DLBS
2363,31.11,31.109755223094485,DLBS
2364,74.83,74.82656590515928,DLBS
2365,48.4,48.398751015327946,DLBS
2366,55.62,55.61815409911842,DLBS
2367,59.07,59.067868869073706,DLBS
2368,70.6,70.59691562199673,DLBS
2369,64.37,64.36743068958472,DLBS
2370,69.19,69.18703219427586,DLBS
2371,73.36,73.35668743796096,DLBS
2372,83.22,83.21587225876068,DLBS
2373,24.24,24.240748452394715,DLBS
2374,88.07,88.06547128319058,DLBS
2375,72.96,72.956295258639,DLBS
2376,30.5,30.50023090454546,DLBS
2377,61.53,61.52766548765052,DLBS
2378,33.13,33.130013468308476,DLBS
2379,54.68,54.67823181397119,DLBS
2380,82.93,82.92547098514747,DLBS
2381,33.45,33.449561762716336,DLBS
2382,22.5,22.50046705807565,DLBS
2383,36.03,36.02934846024811,DLBS
2384,54.85,54.84821775915739,DLBS
2385,61.69,61.68722701011841,DLBS
2386,20.74,20.740612566736143,DLBS
2387,83.87,83.8653932702947,DLBS
2388,67.74,67.73672682409796,DLBS
2389,35.33,35.32983158248286,DLBS
